,0,1
7284,190044336,190044263
7285,58364861,125767989
7286,190450914,190450822
7287,190107417,190107206
7288,190043565,190043369
7289,191460636,191460631
7290,190830279,190829768
7291,324073,191160287
7292,190450457,190450302
7293,190832321,190832053
7294,189984660,189984406
7295,2473682,191160287
7296,191703264,72252400
7297,191391143,191391115
7298,190450822,190832755
7299,190828798,84593745
7300,190829541,190829523
7301,1104192,191667532
7302,191126746,191638909
7303,1108512,191160287
7304,391137,191778040
7305,191442257,191442251
7306,191178524,32104749
7307,190832297,190832053
7308,190447281,160966991
7309,190057430,62895286
7310,190017560,191776805
7311,190450669,190450302
7312,191394860,11792856
7313,191185668,10545229
7314,191191606,23707414
7315,190467512,71439409
7316,191703643,191703843
7317,191192918,191194788
7318,189984406,190826195
7319,190830735,190830487
7320,191637987,191637377
7321,190032381,32617852
7322,190526515,190829530
7323,190076020,190450463
7324,1003609,8775836
7325,190822551,78602666
7326,127624519,190829750
7327,827907,191460631
7328,191163196,191163183
7329,190426586,11177013
7330,23707413,191192795
7331,191163190,191163183
7332,191549341,190452290
7333,61121535,190450302
7334,191193950,191194196
7335,191193334,191193355
7336,190444190,191108335
7337,191185474,193043693
7338,190829020,84593745
7339,190039403,125767989
7340,190076968,125767989
7341,191392372,191392360
7342,190005585,191523404
7343,191704587,191704592
7344,190829530,190829523
7345,71295219,71295215
7346,190885142,191118828
7347,68529791,191378170
7348,190452117,190829530
7349,190450677,190450302
7350,190013180,190432652
7351,191160695,32874531
7352,190480975,190830357
7353,191639145,193048709
7354,190057270,62895286
7355,190451931,190829749
7356,191405118,190086107
7357,190041666,121724985
7358,136738103,71295219
7359,324073,53431359
7360,190830157,190829768
7361,190527087,190829750
7362,190043560,62895286
7363,190105523,190433003
7364,190039038,191127630
7365,191166782,191163183
7366,189805134,191114066
7367,190085994,190450671
7368,190999098,191723368
7369,190531383,190829530
7370,9207307,191423302
7371,190039383,190039104
7372,16402925,190450463
7373,190039032,190038880
7374,190832289,190832053
7375,191185484,191185474
7376,190829749,190829741
7377,190483362,190829750
7378,191639855,193048077
7379,191704592,191704991
7380,191113042,191638905
7381,190967637,191127331
7382,190828801,84593745
7383,192101650,67668962
7384,155102511,190832053
7385,189987817,190411982
7386,828482,191667532
7387,191703455,191703477
7388,324073,191160737
7389,190008850,190826195
7390,190461742,190829750
7391,78901824,191192922
7392,189803042,191163183
7393,24370376,62895286
7394,190050459,190450463
7395,191391105,191390973
7396,191118843,191641498
7397,190452295,190452285
7398,191585862,191704191
7399,190041956,137608913
7400,136738101,78904235
7401,191391310,191391115
7402,190824931,126858847
7403,191704991,191705050
7404,191395257,191394885
7405,37690948,191118458
7406,191163617,191163183
7407,190830083,190829768
7408,111783519,191226847
7409,190832320,190832053
7410,190870650,190870527
7411,190057261,62895286
7412,191121614,191647274
7413,190829011,84593745
7414,191411775,190039810
7415,1003609,191103287
7416,191392380,191392360
7417,190467688,71439409
7418,391137,191160103
7419,190086285,190450463
7420,191192784,191194953
7421,1134243,127341579
7422,190826830,191637377
7423,190411982,190411978
7424,191220667,191702514
7425,190965293,191118828
7426,191146716,191146710
7427,190032263,191776805
7428,827907,191160287
7429,828482,192090859
7430,191640461,62565943
7431,191391310,191703264
7432,190491488,190832755
7433,191233649,30925604
7434,2541323,191460631
7435,51254111,84593745
7436,190531857,190829750
7437,173158189,190829768
7438,191110884,191631948
7439,8784331,191394873
7440,190450667,190450302
7441,190829167,190829154
7442,73634058,119303011
7443,190433003,190450302
7444,191392378,191392360
7445,190473841,8775825
7446,37589548,136738103
7447,191194947,191674014
7448,191423302,79472090
7449,191178319,192804283
7450,79472090,190825628
7451,190086723,190450671
7452,190829520,190829154
7453,191683743,193048077
7454,84593137,190039104
7455,190041667,137608913
7456,8823819,191119218
7457,190041954,137608913
7458,190967419,157115949
7459,191382536,191382533
7460,190051788,190433003
7461,191220671,191220667
7462,2473682,121724985
7463,190057258,191702533
7464,123708946,191163183
7465,191390260,190826173
7466,190832764,190832681
7467,123481315,125767989
7468,190478583,190830732
7469,190479238,190479011
7470,190076007,132476893
7471,190857310,190857303
7472,191428856,191428792
7473,190086621,190450671
7474,191193313,13170081
7475,191192937,191192941
7476,1003609,191127630
7477,26947361,191703279
7478,190828962,84593745
7479,190079059,190450463
7480,191116692,191640461
7481,190409420,191103287
7482,191123864,191638909
7483,190044263,30373184
7484,190076704,125767989
7485,190433003,190432998
7486,190822017,53431359
7487,1134243,189802891
7488,190829527,191108949
7489,191194196,191195802
7490,191638909,193049478
7491,190450458,190450302
7492,191120004,191639145
7493,1108512,191194787
7494,191108973,191108972
7495,190822891,190822887
7496,190450917,191673861
7497,191705256,191705260
7498,190525010,190829520
7499,190450463,190450302
7500,191163190,192038900
7501,191193355,10545229
7502,190450916,190450822
7503,191166783,191163183
7504,32911042,84593745
7505,190039036,190038880
7506,190854382,191118843
7507,190450560,190450302
7508,190450311,190450302
7509,191195220,191674014
7510,2473682,191160103
7511,190104299,191776805
7512,1134243,191160103
7513,191192922,191192918
7514,190452292,190452285
7515,190005865,190005864
7516,191637981,191637377
7517,191683004,193048077
7518,190032422,190436767
7519,190526842,190829750
7520,190084294,190450671
7521,190451680,190451679
7522,8802899,190053793
7523,191166067,191163183
7524,191192941,191641498
7525,190450919,190450822
7526,191647037,4193420
7527,190830145,190829768
7528,190832609,190832599
7529,123481456,191390973
7530,190830067,190829768
7531,191211338,191211110
7532,191166783,191674014
7533,35453031,191390973
7534,190082732,190450463
7535,190832318,190832053
7536,191166976,191163183
7537,189985978,189985975
7538,1104192,8775836
7539,73634058,191680732
7540,190043567,131734843
7541,191704543,191704551
7542,190450564,190450302
7543,190529685,190829530
7544,35740147,191121614
7545,191703283,46459655
7546,191164920,191163183
7547,191426829,191185484
7548,189984964,191185492
7549,1104192,191235121
7550,191146717,191146710
7551,190471921,190471894
7552,26564271,190450302
7553,190830072,190829768
7554,190832286,190832053
7555,827907,191160103
7556,191115060,191640442
7557,190832307,190832053
7558,190830349,190829768
7559,191192941,191192944
7560,129746126,10545229
7561,190426586,71439409
7562,189996490,190437458
7563,190832541,191118828
7564,5433567,190829750
7565,191118257,191647274
7566,190841406,191118828
7567,74044,8775836
7568,190043565,191243056
7569,190829014,84593745
7570,191146706,53917499
7571,190030960,191776805
7572,160966991,191123226
7573,121724985,37589548
7574,190829864,190829768
7575,191118815,32874531
7576,71295216,190824931
7577,191582826,190043565
7578,191193738,191193911
7579,190450302,190829544
7580,74044,121724985
7581,132706218,191673388
7582,126806129,190437437
7583,190829147,84593745
7584,111783519,190830487
7585,190043369,190446588
7586,190870527,191237184
7587,191704191,191704376
7588,190079998,125767989
7589,189803801,190845082
7590,190531711,190830357
7591,190042896,190450463
7592,190044335,190044263
7593,191109437,191394860
7594,190467140,71439409
7595,190032421,191185676
7596,191394881,190044335
7597,190850662,191116091
7598,160966991,191115060
7599,191428856,190031651
7600,191165690,191163183
7601,827907,190107206
7602,24806914,136738104
7603,191114075,191114066
7604,190084294,191167240
7605,127341579,190039104
7606,190448354,190448348
7607,191109226,191638905
7608,2541323,191667532
7609,190473841,191390973
7610,190832314,190832053
7611,190822633,160966991
7612,10545229,191195802
7613,828482,191160103
7614,191239196,191641498
7615,1134243,191460631
7616,190081845,125767989
7617,190479769,190829750
7618,24052221,190832053
7619,190832613,190832599
7620,190450675,190450302
7621,190830344,190829768
7622,190830732,190830487
7623,190450461,190450302
7624,13170081,191193318
7625,191549749,191723368
7626,189809036,191719584
7627,190531673,190830732
7628,191168057,191168056
7629,191121960,32874531
7630,191390776,190999088
7631,2541323,190425873
7632,190844832,191120784
7633,37589548,53431359
7634,324073,191638247
7635,190048573,125767989
7636,191116301,32874531
7637,190822017,157115949
7638,190076642,191167240
7639,190448571,190829520
7640,190832755,190832681
7641,191647554,64347467
7642,191574461,190041666
7643,190844841,190844832
7644,146673,8775836
7645,189798835,191390817
7646,190448356,190448348
7647,190450450,190450302
7648,191704376,191704543
7649,41520578,32104749
7650,190830071,190829768
7651,190462059,84594609
7652,190450679,190450302
7653,119301793,111783519
7654,190832760,190832681
7655,190006242,190006241
7656,68707954,190829768
7657,146673,53431359
7658,190051042,190433003
7659,1134243,191461279
7660,191192795,191193728
7661,190051915,190450671
7662,190832755,191108346
7663,191167263,32874531
7664,190450666,190450302
7665,191703477,62565943
7666,94440553,191461279
7667,190513897,190829527
7668,73634058,191172817
7669,191391306,191391115
7670,190851025,32398469
7671,94440553,190822075
7672,191392383,190043560
7673,191405152,190086107
7674,190471920,190471894
7675,191703643,4193420
7676,190039381,190039104
7677,191406784,190043560
7678,73634058,190448354
7679,190452290,190452285
7680,10788689,191118843
7681,191195802,191674014
7682,190471894,190829527
7683,190822019,53431359
7684,190829013,84593745
7685,190845082,191673388
7686,119302860,190450671
7687,190999088,120621453
7688,35785257,190450302
7689,324073,192090859
7690,2544057,191185460
7691,190079561,4352256
7692,190086109,190086015
7693,190411978,191108039
7694,190832313,190832053
7695,190491726,190491488
7696,2541323,167152488
7697,190967476,190967423
7698,191703306,191705256
7699,190037509,3578722
7700,119301531,90665977
7701,8823819,191118843
7702,190057429,62895286
7703,12402088,191667532
7704,190460561,190829750
7705,190088705,190451039
7706,190832599,191118257
7707,190822369,79409177
7708,190829148,84593745
7709,190828964,84593745
7710,67668962,94440553
7711,8823819,191120347
7712,190825628,132706218
7713,191163685,191163183
7714,189984715,191209382
7715,190528837,190829520
7716,190830733,190830487
7717,191116091,191638565
7718,190044335,191786665
7719,191109437,191109226
7720,39166896,191694161
7721,160966991,191117765
7722,190032381,190522047
7723,190822038,136738103
7724,191193108,191193313
7725,190423890,190423883
7726,17202711,190451679
7727,190452295,77986091
7728,32142414,191120784
7729,190108044,3578722
7730,190454251,37690948
7731,391137,191127630
7732,191121493,32874531
7733,95636341,190832681
7734,191127666,32874531
7735,133676094,190967423
7736,191638905,193047874
7737,190467689,71439409
7738,190086509,190450671
7739,190450681,190450302
7740,828482,191460631
7741,1108512,8775836
7742,190436318,84594609
7743,191428335,191166783
7744,190450664,190450302
7745,190832681,191121082
7746,10703765,191115823
7747,190482199,190830732
7748,47498834,3578722
7749,190450674,190450302
7750,126123174,26947361
7751,190829149,84593745
7752,190830074,190829768
7753,191390260,191432120
7754,191394882,191394873
7755,190939219,191116692
7756,190467137,71439409
7757,190084330,190450463
7758,190039038,190038880
7759,191132416,191639145
7760,190838464,191119981
7761,190832763,190832681
7762,191705256,47054565
7763,190043960,190450671
7764,190967639,190967637
7765,191168056,126858847
7766,190829163,190829154
7767,73634058,191229016
7768,191130405,191638909
7769,190448348,191637981
7770,191592636,191776368
7771,190872230,191115823
7772,191192940,191192937
7773,827907,191461279
7774,391137,191723368
7775,191382533,191723368
7776,191193530,191193950
7777,191396008,190450470
7778,78602666,36179482
7779,1003609,191667532
7780,190108044,190433003
7781,190032422,190032263
7782,90406434,189987817
7783,191165113,191163183
7784,191247955,191391115
7785,190967287,190967276
7786,191119039,191639145
7787,64831800,191118843
7788,190450558,190450302
7789,190076642,191114066
7790,190838446,191123226
7791,191849287,190830157
7792,190450673,190450302
7793,191163399,90665977
7794,36579896,190039104
7795,43395897,53431359
7796,190104254,190452294
7797,190830154,190829768
7798,1104192,53431359
7799,190450307,190450302
7800,190450467,190450302
7801,190822075,7156178
7802,6375124,190423883
7803,190829166,190829154
7804,121724985,191235121
7805,191199449,191428780
7806,32522010,190829750
7807,191186671,10545229
7808,190057268,191216626
7809,191705250,4193420
7810,191394881,191394873
7811,191185676,191193530
7812,99541401,190450463
7813,2541323,17289448
7814,191192786,191192784
7815,191165455,191163183
7816,191638565,193048362
7817,191378170,90406434
7818,190450920,190450822
7819,190450461,191674598
7820,23707414,191193090
7821,190079225,190450463
7822,190031976,190031894
7823,99169839,191423302
7824,191178525,32104749
7825,190452299,193045908
7826,191190069,190999088
7827,191680739,191680732
7828,1104192,192090859
7829,190114329,125767989
7830,190057269,62895286
7831,190038882,190038880
7832,190039034,190038880
7833,190822891,190826159
7834,191394880,191394873
7835,7649947,191193108
7836,189985975,35740147
7837,2473682,190829167
7838,191392373,191392360
7839,41520578,191163183
7840,190006242,191220667
7841,36577650,190832599
7842,190830068,190829768
7843,189802891,190086107
7844,191703281,191703283
7845,190480344,190480019
7846,191194788,191194947
7847,137608913,190451922
7848,190871942,191118828
7849,72252400,191703455
7850,190460389,190829749
7851,190531673,190830357
7852,190832295,190832053
7853,190043567,190043369
7854,190087018,190433003
7855,74044,191160103
7856,191442251,191523404
7857,2473682,190480975
7858,190830348,190829768
7859,190829015,84593745
7860,191193728,191193738
7861,191114918,191640442
7862,190057268,62895286
7863,190009102,190008850
7864,190016996,191216798
7865,191127113,191639145
7866,1003609,192090859
7867,191703289,191703306
7868,191391316,191391115
7869,190450562,190450302
7870,153456145,190829527
7871,190830081,190829768
7872,190830082,190829768
7873,190829867,190829768
7874,39397179,191114075
7875,190041666,191163183
7876,8790465,190861160
7877,191703283,191703289
7878,191201745,191391115
7879,190006225,190006224
7880,125767989,191211110
7881,191237184,191678709
7882,190461728,190829530
7883,190461917,190829530
7884,36578884,190832599
7885,190049039,125767989
7886,190080140,190433003
7887,190450306,190450302
7888,84593745,191116091
7889,190108275,125767989
7890,190050151,125767989
7891,190829527,190829523
7892,190450665,190450302
7893,191416025,191611750
7894,190484031,190830732
7895,190082321,190433003
7896,190479011,191637981
7897,97015086,126858847
7898,190830487,191118843
7899,191390817,190041723
7900,191460631,190041666
7901,190046747,190450463
7902,126855163,62895286
7903,191719584,4193420
7904,190463296,191637981
7905,324073,190999356
7906,190861160,190860494
7907,190450452,190450302
7908,190049310,190450463
